                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r22.11.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230126"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                                    5755                                     1645                  1.0704651179750783E+009                  2.9775053967480543E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1522868215314514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1522868215314514E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2061557964617506E+000                 -1.5116954568822376E+000                 -3.9214976708303220E+000                  3.2061641451063529E+000                 -5.7328538542479213E-001                  3.2060836227209157E+000                 -1.5116954568822376E+000                  8.4922124884483500E+032                  8.4933614912357569E+032                  8.5148313382838480E+032                  8.5178382980558257E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2740093456381345E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5607615834709669E+000                  1.6228887609400620E+003                  3.2102887526262562E+000                  2.0062743702356913E+000                  7.2654888249573113E-001                  0.0000000000000000E+000                  2.2201547035393638E+001                  5.8424123734207916E+000                  7.8795159627366234E+000                  1.3398582516152464E+000                  4.9999999999999994E-001                  4.0593047020390225E+000                  0.0000000000000000E+000                  9.8050852317735782E-001                  1.1718276411164762E-004                  7.9990858577829620E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0869142275446066E+000                  8.7255466897903811E-001                                        0                                        6 
                                    5760                                     1654                  1.0704686485129479E+009                  2.8214502796856951E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1526986486887714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1526986486887714E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2059763119307716E+000                 -1.5062193049996528E+000                 -3.9183973742916507E+000                  3.2059847698273245E+000                 -5.6446607703138096E-001                  3.2059026269856696E+000                 -1.5062193049996528E+000                  8.4939174698352420E+032                  8.4950345364152866E+032                  8.5165109322371188E+032                  8.5195072144190200E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2748696313473006E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5607484449774409E+000                  1.6235945879692504E+003                  3.2104775949863367E+000                  2.0063950684027829E+000                  7.2630748616154805E-001                  0.0000000000000000E+000                  2.2201882221507699E+001                  5.8426259607975242E+000                  7.8796064198859810E+000                  1.3398582715574510E+000                  4.9999999999999994E-001                  4.0593048850844022E+000                  0.0000000000000000E+000                  9.8050845656922037E-001                  1.1724903123509996E-004                  7.9990892615071005E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0868570737280696E+000                  8.7261190305055991E-001                                        0                                        5 
                                    5765                                     1636                  1.0704724962762625E+009                  2.8965883498718585E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1531274864289443E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1531274864289443E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2070127753263824E+000                 -1.5003172995172873E+000                 -3.9150529147412989E+000                  3.2070213283176856E+000                 -5.7077641625281184E-001                  3.2069403265018321E+000                 -1.5003172995172873E+000                  8.4956613694291277E+032                  8.4967860376581657E+032                  8.5182568608249458E+032                  8.5212577707829154E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2757551475850308E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5606667779587373E+000                  1.6268935894335461E+003                  3.2113591478765371E+000                  2.0069991788852910E+000                  7.2509926519653234E-001                  0.0000000000000000E+000                  2.2202244472378055E+001                  5.8428568193094179E+000                  7.8797038174344873E+000                  1.3398582935254044E+000                  5.0000000000000000E-001                  4.0593050867237297E+000                  0.0000000000000000E+000                  9.8050838319475608E-001                  1.1732203169942180E-004                  7.9990929944593584E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0867947093937513E+000                  8.7267435475120814E-001                                        0                                        5 
                                    5770                                     1644                  1.0704758803478607E+009                  2.8176215270674403E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1535542282366557E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1535542282366557E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2068725590248213E+000                 -1.4950303551067632E+000                 -3.9120584622234529E+000                  3.2068812193933316E+000                 -5.6341439710376340E-001                  3.2067988477011160E+000                 -1.4950303551067632E+000                  8.4972874778230688E+032                  8.4984155963371611E+032                  8.5198756681054757E+032                  8.5228671548103483E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2765572524484663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5606690923537188E+000                  1.6268785984505828E+003                  3.2113551460590752E+000                  2.0069925491865965E+000                  7.2511252459392073E-001                  0.0000000000000000E+000                  2.2202567260338860E+001                  5.8430625000625627E+000                  7.8797911120934909E+000                  1.3398583130443817E+000                  4.9999999999999994E-001                  4.0593052658844142E+000                  0.0000000000000000E+000                  9.8050831799986826E-001                  1.1738689567562872E-004                  7.9990962973274177E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0867398221422111E+000                  8.7272931894890626E-001                                        0                                        5 
                                    5775                                     1641                  1.0704797087092254E+009                  2.8945299833270557E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1539571595301232E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1539571595301232E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2079919100443015E+000                 -1.4891464639063248E+000                 -3.9087222229589305E+000                  3.2080006657504527E+000                 -5.7078691974597273E-001                  3.2079196261365537E+000                 -1.4891464639063248E+000                  8.4990357244363106E+032                  8.5001673397668618E+032                  8.5216100117995353E+032                  8.5246068125341684E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2774497353246788E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5605851752722253E+000                  1.6304764297596007E+003                  3.2123145250068443E+000                  2.0076400728234685E+000                  7.2381747732017676E-001                  0.0000000000000000E+000                  2.2202928004525244E+001                  5.8432924013427527E+000                  7.8798881449469151E+000                  1.3398583353598630E+000                  5.0000000000000000E-001                  4.0593054707136522E+000                  0.0000000000000000E+000                  9.8050824346423726E-001                  1.1746105462380250E-004                  7.9991000570363497E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0866776380527770E+000                  8.7279158984026783E-001                                        0                                        5 
                                    5780                                     1643                  1.0704830844299116E+009                  2.8164162471591005E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1543823561827252E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1543823561827252E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2078234923532447E+000                 -1.4838545956017644E+000                 -3.9057236624388860E+000                  3.2078323586596764E+000                 -5.6260183678070153E-001                  3.2077498045133703E+000                 -1.4838545956017644E+000                  8.5006949067699686E+032                  8.5017875455748422E+032                  8.5232300784569863E+032                  8.5262174234199087E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2782499573128552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5605880253439683E+000                  1.6304391390391213E+003                  3.2123045921191080E+000                  2.0076294062361146E+000                  7.2383881049488463E-001                  0.0000000000000000E+000                  2.2203250620381695E+001                  5.8434979725772784E+000                  7.8799754703006784E+000                  1.3398583552388232E+000                  4.9999999999999994E-001                  4.0593056531785727E+000                  0.0000000000000000E+000                  9.8050817706662174E-001                  1.1752711809091739E-004                  7.9991033921902605E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0866227671141497E+000                  8.7284653742776341E-001                                        0                                        5 
                                    5785                                     1641                  1.0704869571815579E+009                  2.8524888869059426E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1547979506871087E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1547979506871087E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2087245186360400E+000                 -1.4778797031852977E+000                 -3.9023339531823549E+000                  3.2087334889332073E+000                 -5.6658861715019182E-001                  3.2086516555424223E+000                 -1.4778797031852977E+000                  8.5024360521758188E+032                  8.5035705888783928E+032                  8.5250023538996379E+032                  8.5279918734886130E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2791755787937624E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5605103962130098E+000                  1.6337712415841795E+003                  3.2131912471335586E+000                  2.0082279920052577E+000                  7.2264163895659883E-001                  0.0000000000000000E+000                  2.2203616354462479E+001                  5.8437310529013908E+000                  7.8800739523467920E+000                  1.3398583782878475E+000                  4.9999999999999994E-001                  4.0593058647408764E+000                  0.0000000000000000E+000                  9.8050810008048350E-001                  1.1760371848117219E-004                  7.9991072423518119E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0865597150467445E+000                  8.7290967715826406E-001                                        0                                        5 
                                    5790                                     1655                  1.0704902674993222E+009                  2.8149817949214464E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1552123362850012E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1552123362850012E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2087345595343475E+000                 -1.4726710694696825E+000                 -3.8993809405938018E+000                  3.2087436376755800E+000                 -5.6198288259705964E-001                  3.2086609212455577E+000                 -1.4726710694696825E+000                  8.5040452302896739E+032                  8.5051632878015204E+032                  8.5265841687674182E+032                  8.5295671877955193E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2799475576529483E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5605118416951202E+000                  1.6337901016986245E+003                  3.2131962605627011E+000                  2.0082276077556078E+000                  7.2264240745589881E-001                  0.0000000000000000E+000                  2.2203933398995098E+001                  5.8439330734355703E+000                  7.8801598588610107E+000                  1.3398583981919936E+000                  5.0000000000000000E-001                  4.0593060474369995E+000                  0.0000000000000000E+000                  9.8050803359839067E-001                  1.1766986885675166E-004                  7.9991105532215630E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0865058015774955E+000                  8.7296366574165951E-001                                        0                                        5 
                                    5795                                     1649                  1.0704941598032334E+009                  2.8305690059548998E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1556361559525569E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1556361559525569E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2095353294221862E+000                 -1.4666466037768018E+000                 -3.8959609870975824E+000                  3.2095445172086063E+000                 -5.6375139975673083E-001                  3.2094621255281748E+000                 -1.4666466037768018E+000                  8.5058323335241011E+032                  8.5069616449235011E+032                  8.5283779000047760E+032                  8.5313608983718665E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2808720494086905E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5604373902956117E+000                  1.6369837077215589E+003                  3.2140443570650659E+000                  2.0088005588058064E+000                  7.2149650535550147E-001                  0.0000000000000000E+000                  2.2204301633456197E+001                  5.8441677475275071E+000                  7.8802591004735874E+000                  1.3398584218439431E+000                  5.0000000000000000E-001                  4.0593062645334603E+000                  0.0000000000000000E+000                  9.8050795459800122E-001                  1.1774847677456170E-004                  7.9991144704663001E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0864422850107158E+000                  8.7302727025748705E-001                                        0                                        5 
                                    5800                                     1648                  1.0704978430179346E+009                  2.9716468858700895E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1560471920983951E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1560471920983951E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2104472278878982E+000                 -1.4609056130128888E+000                 -3.8927017705100488E+000                  3.2104565182096931E+000                 -5.6846168280144638E-001                  3.2103749656293545E+000                 -1.4609056130128888E+000                  8.5075650207959529E+032                  8.5086677548198974E+032                  8.5300780206356646E+032                  8.5330648510183268E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2817472098324638E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5603844858724187E+000                  1.6390964325498715E+003                  3.2146045050606142E+000                  2.0091864416499665E+000                  7.2072473966718120E-001                  0.0000000000000000E+000                  2.2204651766768997E+001                  5.8443908759711487E+000                  7.8803536713301625E+000                  1.3398584444719888E+000                  5.0000000000000000E-001                  4.0593064722317322E+000                  0.0000000000000000E+000                  9.8050787901736614E-001                  1.1782368361530354E-004                  7.9991182012819034E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0863821396592401E+000                  8.7308749894798943E-001                                        0                                        6 
                                    5805                                     1651                  1.0705013165599113E+009                  2.8144682657257025E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1564810163364284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1564810163364284E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2102780138737996E+000                 -1.4554347046182692E+000                 -3.8895964165854306E+000                  3.2102874254447866E+000                 -5.6065356033380820E-001                  3.2102044118870343E+000                 -1.4554347046182692E+000                  8.5092119500190492E+032                  8.5103480954900386E+032                  8.5317467059810393E+032                  8.5347195358897449E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2825783109750065E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5603709921510389E+000                  1.6397382430215935E+003                  3.2147745256791795E+000                  2.0092984394020084E+000                  7.2050074416309673E-001                  0.0000000000000000E+000                  2.2204984393118895E+001                  5.8446028324125034E+000                  7.8804438075027790E+000                  1.3398584660323698E+000                  4.9999999999999994E-001                  4.0593066701301321E+000                  0.0000000000000000E+000                  9.8050780700268680E-001                  1.1789534363533761E-004                  7.9991217410972908E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0863253525304633E+000                  8.7314436459953726E-001                                        0                                        5 
                                    5810                                     1644                  1.0705049782430270E+009                  2.9704168178989034E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1568738291111397E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1568738291111397E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2114058510209422E+000                 -1.4497241213525969E+000                 -3.8863518146188376E+000                  3.2114153622316448E+000                 -5.6875108233296356E-001                  3.2113337961400052E+000                 -1.4497241213525969E+000                  8.5109450948932313E+032                  8.5120617998569254E+032                  8.5334221267770200E+032                  8.5364053166292289E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2834252282697827E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5603023592089911E+000                  1.6426525900955419E+003                  3.2155457228031690E+000                  2.0098213038480996E+000                  7.1945501527091504E-001                  0.0000000000000000E+000                  2.2205332421378898E+001                  5.8448246244195969E+000                  7.8805378128289112E+000                  1.3398584890007166E+000                  5.0000000000000011E-001                  4.0593068809519890E+000                  0.0000000000000000E+000                  9.8050773028500193E-001                  1.1797168512812621E-004                  7.9991254958232687E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0862654345237313E+000                  8.7320436529967449E-001                                        0                                        6 
                                    5815                                     1652                  1.0705084488795071E+009                  2.8129858477317171E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1573045636592025E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1573045636592025E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2111939010418267E+000                 -1.4442456306808102E+000                 -3.8832398925523264E+000                  3.2112035375030077E+000                 -5.5968466332991262E-001                  3.2111202900699181E+000                 -1.4442456306808102E+000                  8.5125947214051793E+032                  8.5137170461848600E+032                  8.5350937011427397E+032                  8.5380659792908184E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2842280862833221E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5602819851018888E+000                  1.6433026359602218E+003                  3.2157175518855974E+000                  2.0099479666035180E+000                  7.1920168976007803E-001                  0.0000000000000000E+000                  2.2205665116776604E+001                  5.8450366266102609E+000                  7.8806280210406445E+000                  1.3398585109952310E+000                  5.0000000000000000E-001                  4.0593070828352440E+000                  0.0000000000000000E+000                  9.8050765681987506E-001                  1.1804479152344363E-004                  7.9991290762613588E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0862085694505534E+000                  8.7326130865007467E-001                                        0                                        5 
                                    5820                                     1659                  1.0705122166206992E+009                  2.8879544410392781E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1577093560187302E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1577093560187302E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2122110473669263E+000                 -1.4383631262135126E+000                 -3.8798948405325060E+000                  3.2122207921843371E+000                 -5.6588674181526810E-001                  3.2121386500085034E+000                 -1.4383631262135126E+000                  8.5143580499382616E+032                  8.5154665086227529E+032                  8.5368255663083223E+032                  8.5398024359447493E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2851088953328859E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5602052938293780E+000                  1.6465586489055222E+003                  3.2165772044936642E+000                  2.0105311754525732E+000                  7.1803527206196804E-001                  0.0000000000000000E+000                  2.2206023303849047E+001                  5.8452648965383185E+000                  7.8807247953475645E+000                  1.3398585351292704E+000                  5.0000000000000000E-001                  4.0593073043567864E+000                  0.0000000000000000E+000                  9.8050757620818652E-001                  1.1812501130622763E-004                  7.9991329877944657E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0861467652562986E+000                  8.7332319771836109E-001                                        0                                        6 
                                    5825                                     1657                  1.0705155446084234E+009                  2.8100464009632802E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1581333235195371E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1581333235195371E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2120941798674134E+000                 -1.4330733866138194E+000                 -3.8768886092669588E+000                  3.2121040465701016E+000                 -5.5880123144124005E-001                  3.2120205717511721E+000                 -1.4330733866138194E+000                  8.5159677203143125E+032                  8.5170691815565209E+032                  8.5384463911687092E+032                  8.5414031430276254E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2859275694986737E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5602061153516082E+000                  1.6466056478962073E+003                  3.2165896007183719E+000                  2.0105357305204659E+000                  7.1802616192618196E-001                  0.0000000000000000E+000                  2.2206343752567346E+001                  5.8454690886374339E+000                  7.8808118642555085E+000                  1.3398585566653232E+000                  4.9999999999999994E-001                  4.0593075020319382E+000                  0.0000000000000000E+000                  9.8050750427402344E-001                  1.1819659721040430E-004                  7.9991364636838598E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0860921352144044E+000                  8.7337790279830918E-001                                        0                                        5 
                                    5830                                     1637                  1.0705193067777627E+009                  2.8871866362190670E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1585328489598535E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1585328489598535E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2131977774333289E+000                 -1.4271902270481476E+000                 -3.8735403744802657E+000                  3.2132077531127741E+000                 -5.6604359294451789E-001                  3.2131255704761816E+000                 -1.4271902270481476E+000                  8.5177096995407024E+032                  8.5188224249786461E+032                  8.5401719370548508E+032                  8.5431335446691404E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2868388811275632E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5601210057875732E+000                  1.6502075290404596E+003                  3.2175385642439691E+000                  2.0111804314113360E+000                  7.1673676014444221E-001                  0.0000000000000000E+000                  2.2206701615953900E+001                  5.8456971552128030E+000                  7.8809085910438936E+000                  1.3398585812691162E+000                  5.0000000000000000E-001                  4.0593077278652885E+000                  0.0000000000000000E+000                  9.8050742209286135E-001                  1.1827838221924297E-004                  7.9991404175875345E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0860302880389254E+000                  8.7343983453020069E-001                                        0                                        5 
                                    5835                                     1644                  1.0705226296473770E+009                  2.8088039932781546E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1589565683398595E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1589565683398595E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2130365180903127E+000                 -1.4218947504330568E+000                 -3.8705281590576370E+000                  3.2130466197105831E+000                 -5.5792020886947269E-001                  3.2129629203665435E+000                 -1.4218947504330568E+000                  8.5193265161295456E+032                  8.5204627138021258E+032                  8.5417737201774953E+032                  8.5447375408987806E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2876230045321995E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5601229599952857E+000                  1.6501951233282305E+003                  3.2175352993499953E+000                  2.0111748905489235E+000                  7.1674784186926688E-001                  0.0000000000000000E+000                  2.2207021991529736E+001                  5.8459013015371681E+000                  7.8809957053536959E+000                  1.3398586032232760E+000                  4.9999999999999978E-001                  4.0593079293781908E+000                  0.0000000000000000E+000                  9.8050734876177637E-001                  1.1835136128716805E-004                  7.9991439309617647E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0859756230489395E+000                  8.7349457429146671E-001                                        0                                        5 
                                    5840                                     1646                  1.0705264695158422E+009                  2.8256535508305731E+000                  2.0000000000000000E+000                  3.3599535906024649E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1593850609711185E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997853240332712E-001                  2.1593850609711185E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2137657967315181E+000                 -1.4158586925814205E+000                 -3.8670906210099418E+000                  3.2137760223260372E+000                 -5.5928928847651582E-001                  3.2136925537783085E+000                 -1.4158586925814205E+000                  8.5211114967029329E+032                  8.5222164298809763E+032                  8.5435654285485600E+032                  8.5465292867282692E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2885421300934395E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5600524737753414E+000                  1.6531161953832659E+003                  3.2183033806375354E+000                  2.0116999036325822E+000                  7.1569781570194946E-001                  0.0000000000000000E+000                  2.2207388414421448E+001                  5.8461348187209285E+000                  7.8810949083400175E+000                  1.3398586288648229E+000                  5.0000000000000000E-001                  4.0593081647369118E+000                  0.0000000000000000E+000                  9.8050726311389313E-001                  1.1843659981350818E-004                  7.9991480166160232E-004                  2.6062758115253052E-003                  9.3755911923385817E-003                  1.0859123450244357E+000                  8.7355793843923391E-001                                        0                                        5 
